ID,Total Epochs,Conv2D Time (s),ReLU Time (s),MaxPool2D Time (s),Flatten Time (s),FullyConnected Time (s),Softmax Time (s)
Epoch_1,64,5470.982043,791.960121,412.068540,59.468824,2075.385189,2.687205
